编号	设计类型	开启	名称	描述	头像	全身像	卡牌形象	序列帧	星级	品质	等级	类别	类型	生命	攻击	攻速	攻距Min	攻距	速度	人口	生命up	攻击up	技能名称	普通攻击	技能攻击	技能攻击2	技能攻击3	技能CD	普通攻击伤害系数	技能1伤害系数	技能2伤害系数	技能3伤害系数	技能图标	技能品质	长度	宽度	是否能转生	升星等级	获取方式	资质	仇恨范围X(单位：格子)	仇恨范围Y(单位：格子)					
5572	426	1	陆抗	无	5467	5467	5467	5467	4	4	1	2	3	34346	2714	50	0	12	300	10	3602	266	中级漫天花舞	55727	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5573	427	1	阎圃	无	5467	5467	5467	5467	4	4	1	2	3	23220	2868	50	0	12	300	10	3961	283	中级大地狂啸	55728	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5574	428	1	刘璋	无	5467	5467	5467	5467	4	4	1	2	3	30964	2954	50	0	12	300	10	3788	281	中级天罡拳	55729	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5575	429	1	卢植	无	5467	5467	5467	5467	4	4	1	2	3	33342	2458	50	0	12	300	10	3560	253	中级冰天雪地	55730	60007	60008	0	22	100	60	60	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5576	430	1	司马昭	无	5467	5467	5467	5467	4	4	1	2	3	34759	2404	50	0	12	300	10	3198	308	中级漫天花舞	55731	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5577	431	1	马云禄	无	5474	5474	5474	5474	4	4	1	2	3	30190	2804	50	0	12	300	10	4138	286	中级大地狂啸	55732	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5578	432	1	鲍三娘	无	5475	5475	5475	5475	4	4	1	2	2	24907	2494	100	0	1	300	10	3294	239	中级天罡拳	55733	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5579	433	1	郝昭	无	5476	5476	5476	5476	4	4	1	2	1	30232	2688	100	0	2	300	10	2884	269	中级冰天雪地	55734	60007	60008	0	26	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5580	434	1	张燕	无	5476	5476	5476	5476	4	4	1	2	1	22775	2614	100	0	2	300	10	2704	307	中级凤舞翔	55735	60001	60002	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5581	435	1	纪灵	无	5476	5476	5476	5476	4	4	1	2	1	27613	2630	100	0	2	300	10	3050	281	中级大地狂啸	55736	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5582	436	1	蒋钦	无	5476	5476	5476	5476	4	4	1	2	1	31054	2966	100	0	2	300	10	2765	277	中级天罡拳	55737	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5583	437	1	王平	无	5476	5476	5476	5476	4	4	1	2	1	24594	2526	100	0	2	300	10	3054	287	中级冰天雪地	55738	60007	60008	0	28	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5584	438	1	夏侯霸	无	5476	5476	5476	5476	4	4	1	2	1	28361	2608	100	0	2	300	10	3086	266	中级漫天花舞	55739	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5585	439	1	于禁	无	5476	5476	5476	5476	4	4	1	2	1	30730	2626	100	0	2	300	10	3068	294	中级龙破斩	55740	60004	60005	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5586	440	1	孟达	无	5483	5483	5483	5483	4	4	1	2	2	26676	2886	100	0	1	300	10	3280	245	中级天罡拳	55741	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5587	441	1	高顺	无	5483	5483	5483	5483	4	4	1	2	2	29937	2546	100	0	1	300	10	3846	228	中级冰天雪地	55742	60007	60008	0	22	100	60	60	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5588	442	1	公孙瓒	无	5483	5483	5483	5483	4	4	1	2	2	30016	2684	100	0	1	300	10	2700	235	中级漫天花舞	55743	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5589	443	1	徐盛	无	5483	5483	5483	5483	4	4	1	2	2	33983	2612	100	0	1	300	10	2768	249	中级大地狂啸	55744	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5590	444	1	关兴	无	5483	5483	5483	5483	4	4	1	2	2	29066	2588	100	0	1	300	10	3434	206	中级天罡拳	55745	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5591	445	1	曹洪	无	5483	5483	5483	5483	4	4	1	2	2	23809	2926	100	0	1	300	10	3704	206	中级冰天雪地	55746	60007	60008	0	26	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5592	446	1	韩遂	无	5489	5489	5489	5489	4	4	1	2	2	35496	2462	50	0	1	300	10	3772	202	中级龙破斩	55747	60004	60005	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成|兑换	5	15	5					
5593	447	1	文鸯	无	5489	5489	5489	5489	4	4	1	2	3	32131	2838	50	0	12	300	10	3095	294	中级凤舞翔	55748	60001	60002	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5594	448	1	韩当	无	5489	5489	5489	5489	4	4	1	2	3	27922	2728	50	0	12	300	10	2797	311	中级天罡拳	55749	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5595	449	1	程普	无	5489	5489	5489	5489	4	4	1	2	3	26771	2522	50	0	12	300	10	3549	286	中级冰天雪地	55750	60007	60008	0	26	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5596	450	1	乐进	无	5489	5489	5489	5489	4	4	1	2	3	34479	2544	50	0	12	300	10	3899	307	中级龙破斩	55751	60004	60005	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5597	451	1	曹真	无	5489	5489	5489	5489	4	4	1	2	3	26920	2690	50	0	12	300	10	3999	279	中级大地狂啸	55752	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5598	501	2	赵云	无	5495	5495	5495	5495	8	4	1	2	1	45817	5314	100	0	2	300	10	3945	448	高级龙破斩	55753	60004	60005	60006	18	100	60	70	80	60004	2	2	1	3	0	VIP5赠送	8	15	5					
5599	502	2	貂蝉	无	5496	5496	5496	5496	7	4	1	2	3	46615	4989	50	0	12	300	10	4815	453	高级漫天花舞	55754	60010	60011	60012	16	100	135	270	270	60004	2	2	1	3	0	首充赠送	7	15	5					
5600	503	1	曹仁	无	5497	5497	5497	5497	7	4	1	2	2	49504	4076	100	0	1	300	10	5148	486	高级大地狂啸	55755	60013	60014	60015	22	100	100	100	200	60004	2	2	1	3	0	招募|合成	7	15	5					
5601	504	2	典韦	无	5498	5498	5498	5498	8	4	1	2	2	51586	3967	100	0	1	300	10	5318	471	高级地煞拳	55756	60019	60020	60021	18	100	270	500	600	60004	2	2	1	3	0	新古之恶来礼包	8	15	5					
5602	505	1	吕蒙	无	5499	5499	5499	5499	7	4	1	2	2	49483	3915	100	0	1	300	10	4934	445	高级天罡拳	55757	60016	60017	60018	26	100	135	150	165	60004	2	2	1	3	0	招募|合成	7	15	5					
5603	506	1	庞德	无	5500	5500	5500	5500	7	4	1	2	2	49305	4049	100	0	1	300	10	5071	432	高级炬石	55758	60022	60023	60024	18	100	100	120	140	60004	2	2	1	3	0	招募|合成	7	15	5					
5604	507	2	太史慈	无	5501	5501	5501	5501	8	4	1	2	2	49197	3975	100	0	1	300	10	4956	483	高级地狱之门	55759	60025	60026	60027	18	100	60	70	80	60004	2	2	1	3	0	活动	8	15	5					
5605	508	2	许褚	无	5502	5502	5502	5502	8	4	1	2	2	49619	3641	100	0	1	300	10	5150	361	高级龙破斩	55760	60004	60005	60006	20	100	135	150	180	60004	2	2	1	3	0	活动	8	15	5					
5606	509	2	张飞	无	5503	5503	5503	5503	8	4	1	2	1	45639	4765	100	0	2	300	10	4685	534	高级冰天雪地	55761	60007	60008	60009	20	100	100	120	140	60004	2	2	1	3	0	活动	8	15	5					
5607	510	2	关羽	无	5504	5504	5504	5504	8	4	1	2	1	70000	4000	100	0	2	300	10	7000	700	高级大地狂啸	55762	60013	60014	60015	16	100	120	120	240	60004	2	2	1	3	0	活动	8	15	5					
5608	511	1	鲁肃	无	5505	5505	5505	5505	6	4	1	2	1	45953	4617	100	0	2	300	10	4189	495	中级地煞拳	55763	60019	60020	0	24	100	240	400	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5609	512	2	马超	无	5506	5506	5506	5506	8	4	1	2	1	46654	4565	100	0	2	300	10	4344	546	高级天罡拳	55764	60016	60017	60018	24	100	135	150	165	60004	2	2	1	3	0	活动	8	15	5					
5610	513	2	夏侯惇	无	5507	5507	5507	5507	8	4	1	2	2	50320	3876	100	0	1	300	10	5055	457	高级炬石	55765	60022	60023	60024	20	100	120	140	160	60004	2	2	1	3	0	活动	8	15	5					
5611	514	1	袁绍	无	5508	5508	5508	5508	6	4	1	2	2	50189	4104	100	0	1	300	10	5063	395	中级地狱之门	55766	60025	60026	0	22	100	60	70	0	60004	2	2	1	3	0	招募|合成|兑换	6	15	5					
5612	515	2	张角	无	5509	5509	5509	5509	8	4	1	2	1	48698	4720	100	0	2	300	10	4885	405	高级冻雪冰封	55767	60028	60029	60030	30	100	90	100	110	60004	2	2	1	3	0	活动	8	15	5					
5613	516	1	周泰	无	5510	5510	5510	5510	6	4	1	2	1	46523	4699	100	0	2	300	10	4810	542	中级冰天雪地	55768	60007	60008	0	24	100	60	70	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5614	517	1	大乔	无	5511	5511	5511	5511	7	4	1	2	3	46594	1457	50	0	12	300	10	4877	191	高级漫天花舞	55769	60010	60011	60012	20	100	200	400	400	60004	2	2	1	3	0	招募|合成|活动	7	15	5					
5615	518	2	小乔	无	5512	5512	5512	5512	8	4	1	2	3	46416	1474	50	0	12	300	10	4826	169	高级漫天花舞	55770	60010	60011	60012	20	100	200	400	400	60004	2	2	1	3	0	活动	8	15	5					
5616	519	1	董卓	无	5513	5513	5513	5513	6	4	1	2	3	46308	1614	50	0	12	300	10	4739	181	中级大地狂啸	55771	60013	60014	0	22	100	150	150	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5617	520	1	黄盖	无	5514	5514	5514	5514	6	4	1	2	3	46731	1823	50	0	12	300	10	4651	178	中级地煞拳	55772	60019	60020	0	24	100	500	1000	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5618	521	2	黄忠	无	5515	5515	5515	5515	8	4	1	2	3	47431	4300	50	0	12	300	10	4914	499	高级天罡拳	55773	60016	60017	60018	24	100	135	150	165	60004	2	2	1	3	0	合成	8	15	5					
5619	522	1	庞统	无	5516	5516	5516	5516	7	4	1	2	3	47300	4433	50	0	12	300	10	5016	477	高级凤舞翔	55774	60001	60002	60003	20	100	68	78	88	60004	2	2	1	3	0	招募|合成	7	15	5					
5620	523	1	孙尚香	无	5517	5517	5517	5517	7	4	1	2	3	47918	4201	50	0	12	300	10	5012	414	高级凤舞翔	55775	60001	60002	60003	20	100	68	78	88	60004	2	2	1	3	0	招募|合成	7	15	5					
5621	524	1	荀彧	无	5518	5518	5518	5518	6	4	1	2	3	48799	4429	50	0	12	300	10	5029	488	中级冻雪冰封	55776	60028	60029	0	26	100	60	70	0	60004	2	2	1	3	0	招募|合成|兑换	6	15	5					
5622	525	1	华雄	无	5519	5519	5519	5519	6	4	1	2	2	50806	4015	100	0	1	300	10	5123	469	中级冰天雪地	55777	60007	60008	0	24	100	60	70	0	60004	2	2	1	3	0	招募|合成|兑换	6	15	5					
5623	526	1	文丑	无	5520	5520	5520	5520	6	4	1	2	2	51688	4111	100	0	1	300	10	4964	444	中级龙破斩	55778	60004	60005	0	22	100	60	70	0	60004	2	2	1	3	0	招募|合成|兑换	6	15	5					
5624	527	1	徐庶	无	5521	5521	5521	5521	6	4	1	2	3	46497	4340	50	0	12	300	10	4951	464	中级地煞拳	55779	60019	60020	0	24	100	240	400	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5625	528	2	颜良	无	5522	5522	5522	5522	6	4	1	2	2	49385	4173	100	0	1	300	10	5138	475	中级天罡拳	55780	60016	60017	0	26	100	135	150	0	60004	2	2	1	3	0	合成	6	15	5					
5626	529	1	贾诩	无	5523	5523	5523	5523	7	4	1	2	3	47300	4436	50	0	12	300	10	4732	495	高级炬石	55781	60022	60023	60024	18	100	100	120	140	60004	2	2	1	3	0	招募|合成	7	15	5					
5627	530	1	郭嘉	无	5524	5524	5524	5524	7	4	1	2	3	47918	4498	50	0	12	300	10	4628	471	高级地狱之门	55782	60025	60026	60027	20	100	60	70	80	60004	2	2	1	3	0	招募|合成	7	15	5					
5628	531	1	曹丕	无	5525	5525	5525	5525	6	4	1	2	1	47140	4625	100	0	2	300	10	4885	520	中级地狱之门	55783	60025	60026	0	22	100	60	70	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5629	532	1	关银屏	无	5526	5526	5526	5526	7	4	1	2	1	48022	4758	100	0	2	300	10	4899	457	高级炬石	55784	60022	60023	60024	20	100	100	120	140	60004	2	2	1	3	0	招募|合成	7	15	5					
5630	533	1	凌统	无	5527	5527	5527	5527	6	4	1	2	1	45719	4526	100	0	2	300	10	4826	531	中级凤舞翔	55785	60001	60002	0	20	100	68	78	0	60004	2	2	1	3	0	招募|合成|兑换	6	15	5					
5631	534	1	吕玲绮	无	5528	5528	5528	5528	7	4	1	2	1	46523	4754	100	0	2	300	10	4826	507	高级凤舞翔	55786	60001	60002	60003	18	100	60	70	80	60004	2	2	1	3	0	招募|合成	7	15	5					
5632	535	1	孟获	无	5529	5529	5529	5529	6	4	1	2	3	48799	1358	50	0	12	300	10	4739	188	中级大地狂啸	55787	60013	60014	0	22	100	150	150	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5633	536	1	祝融	无	5530	5530	5530	5530	6	4	1	2	3	46627	1474	50	0	12	300	10	4651	178	中级冻雪冰封	55788	60028	60029	0	25	100	100	100	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5634	537	1	张星彩	无	5531	5531	5531	5531	7	4	1	2	2	50189	4271	100	0	1	300	10	5215	452	高级漫天花舞	55789	60010	60011	60012	24	100	100	200	200	60004	2	2	1	3	0	招募|合成	7	15	5					
5635	538	1	张春华	无	5532	5532	5532	5532	7	4	1	2	3	46537	4339	50	0	12	300	10	4908	491	高级凤舞翔	55790	60001	60002	60003	18	100	60	70	80	60004	2	2	1	3	0	招募|合成	7	15	5					
5636	539	1	张郃	无	5533	5533	5533	5533	7	4	1	2	1	47140	4665	100	0	2	300	10	4899	699	高级地狱之门	55791	60025	60026	60027	20	100	60	70	80	60004	2	2	1	3	0	招募|合成	7	15	5					
5637	540	1	甄姬	无	5534	5534	5534	5534	7	4	1	2	3	46615	4370	50	0	12	300	10	4901	699	高级漫天花舞	55792	60010	60011	60012	16	100	90	180	180	60004	2	2	1	3	0	招募|合成	7	15	5					
5638	541	1	姜维	无	5535	5535	5535	5535	6	4	1	2	1	48022	4761	100	0	2	300	10	5012	514	中级龙破斩	55793	60004	60005	0	22	100	60	70	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5639	542	1	黄月英	无	5536	5536	5536	5536	7	4	1	2	2	50806	1331	100	0	1	300	10	4964	163	高级地狱之门	55794	60025	60026	60027	15	100	50	50	50	60004	2	2	1	3	0	招募|合成	7	15	5					
5640	543	1	魏延	无	5537	5537	5537	5537	6	4	1	2	2	51688	4014	100	0	1	300	10	5106	473	中级大地狂啸	55795	60013	60014	0	20	100	100	100	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5641	544	1	夏侯渊	无	5538	5538	5538	5538	6	4	1	2	3	48698	4326	50	0	12	300	10	4837	453	中级天罡拳	55796	60016	60017	0	24	100	100	120	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5642	545	1	孙坚	无	5539	5539	5539	5539	6	4	1	2	2	49515	4045	100	0	1	300	10	5033	471	中级地煞拳	55797	60019	60020	0	24	100	240	400	0	60004	2	2	1	3	0	招募|合成	6	15	5					
5643	546	1	徐晃	无	5540	5540	5540	5540	7	4	1	2	2	49426	4001	100	0	1	300	10	4929	679	高级冰天雪地	55798	60007	60008	60009	24	100	45	45	45	60004	2	2	1	3	0	招募|合成	7	15	5					
5644	547	2	左慈	无	5542	5542	5542	5542	8	4	1	2	1	45000	4000	100	0	2	300	10	5000	800	中级冰天雪地	55799	60004	60005	0	20	100	80	100	0	60004	2	2	1	3	0	合成	8	15	5					
5645	548	2	陆逊	无	5542	5542	5542	5542	8	4	1	2	2	52000	3800	100	0	2	300	10	5200	150	高级漫天花舞	55800	60010	60011	60012	18	100	200	400	400	60004	2	2	1	3	0	充值特惠	8	15	5					
5646	549	2	司马懿	无	5543	5543	5543	5543	8	4	1	2	3	49000	5500	50	0	12	300	10	4900	700	高级炬石	55801	60022	60023	60024	14	100	80	100	120	60004	2	2	1	3	0	充值特惠	8	15	5					
5647	550	2	周瑜	无	5544	5544	5544	5544	8	4	1	2	1	50000	2500	100	0	2	300	10	5000	200	高级冰天雪地	55802	60007	60008	60009	18	100	120	120	120	60004	2	2	1	3	0	充值特惠	8	15	5					
5648	551	2	张辽	无	5545	5545	5545	5545	8	4	1	2	3	48000	5000	50	0	12	300	10	4400	600	高级地狱之门	55803	60025	60026	60027	18	100	60	70	80	60004	2	2	1	3	0	充值特惠	8	15	5					
5649	552	2	甘宁	无	5546	5546	5546	5546	8	4	1	2	2	55000	2000	100	0	2	300	10	5500	200	高级地煞拳	55804	60019	60020	60021	18	100	500	1000	1000	60004	2	2	1	3	0	充值特惠	8	15	5					
5650	553	2	吕布	无	5650	5650	5650	5650	8	4	1	2	1	55000	3500	100	0	2	300	10	6000	300	高级地煞拳	55805	60019	60020	60021	16	100	360	700	1000	60004	2	2	1	3	0	充值特惠	8	15	5					
5651	554	2	刘备	无	5651	5651	5651	5651	8	4	1	2	2	60000	4000	100	0	1	300	10	6000	500	高级冻雪冰封	55806	60028	60029	60030	20	100	50	50	50	60004	2	2	1	3	0	充值特惠	8	15	5					
5652	555	2	孙权	无	5652	5652	5652	5652	8	4	1	2	2	60000	4000	100	0	1	300	10	6000	500	高级冻雪冰封	55807	60028	60029	60030	20	100	50	50	50	60004	2	2	1	3	0	充值特惠	8	15	5					
5653	556	2	曹操	无	5653	5653	5653	5653	8	4	1	2	2	60000	4000	100	0	1	300	10	6000	500	高级冻雪冰封	55808	60028	60029	60030	20	100	50	50	50	60004	2	2	1	3	0	充值特惠	8	15	5					
5654	557	2	孙策	无	5654	5654	5654	5654	8	4	1	2	1	60000	6000	100	0	2	300	10	6200	700	高级天罡拳	55809	60016	60017	60018	26	100	120	140	160	60004	2	2	1	3	0	充值特惠	8	15	5					
5655	601	2	刘备	无	5651	5651	5651	5651	12	5	1	2	2	116068	5950	100	0	1	300	10	11965	706	高级冻雪冰封	55810	60028	60029	60030	20	100	50	50	50	60004	3	2	1	3	0	VIP11赠送	8	15	5					
5656	602	2	吕布	无	5650	5650	5650	5650	12	5	1	2	1	70000	4253	100	0	2	300	10	7888	860	高级地煞拳	55811	60019	60020	60021	16	100	360	700	1000	60004	3	2	1	3	0	VIP10赠送	8	15	5					
5657	603	2	孙策	无	5654	5654	5654	5654	12	5	1	2	1	100000	10000	100	0	2	300	10	7200	1000	高级天罡拳	55812	60016	60017	60018	26	100	120	140	160	60004	3	2	1	3	0	活动	8	15	5					
5658	604	2	司马懿	无	5543	5543	5543	5543	12	5	1	2	3	77090	5846	50	0	12	300	10	6088	860	高级炬石	55813	60022	60023	60024	14	100	80	100	120	60004	3	2	1	2	0	活动	8	15	5					
5659	605	2	张辽	无	5545	5545	5545	5545	12	5	1	2	3	67158	6150	50	0	12	300	10	6644	774	高级地狱之门	55814	60025	60026	60027	18	100	60	70	80	60004	3	2	1	2	0	活动	8	15	5					
5660	606	2	诸葛亮	无	5660	5660	5660	5660	12	5	1	2	3	100000	10000	50	0	12	300	10	7500	1500	高级冻雪冰封	55815	60028	60029	60030	24	100	100	120	140	60004	3	2	1	3	0	活动	8	15	5					
5661	607	2	赵云	无	5495	5495	5495	5495	12	5	1	2	1	90000	7971	100	0	2	300	10	7300	795	高级龙破斩	55816	60004	60005	60006	18	100	60	70	80	60004	3	2	1	3	0	转生	8	15	5					
5662	608	2	貂蝉	无	5496	5496	5496	5496	10	5	1	2	3	69922	7483	50	0	12	300	10	6222	579	高级漫天花舞	55817	60010	60011	60012	16	100	135	270	270	60004	3	2	1	3	0	转生	7	15	5					
5663	609	1	曹仁	无	5497	5497	5497	5497	10	5	1	2	2	74256	6114	100	0	1	300	10	7722	579	高级大地狂啸	55818	60013	60014	60015	22	100	100	100	200	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5664	610	2	典韦	无	5498	5498	5498	5498	12	5	1	2	2	77379	5950	100	0	1	300	10	7977	706	高级地煞拳	55819	60019	60020	60021	18	100	270	500	600	60004	3	2	1	3	0	转生	8	15	5					
5665	611	1	吕蒙	无	5499	5499	5499	5499	10	5	1	2	2	74224	5872	100	0	1	300	10	7401	667	高级天罡拳	55820	60016	60017	60018	26	100	135	150	165	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5666	612	1	庞德	无	5500	5500	5500	5500	10	5	1	2	2	73957	6073	100	0	1	300	10	7606	648	高级炬石	55821	60022	60023	60024	18	100	100	120	140	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5667	613	2	太史慈	无	5501	5501	5501	5501	12	5	1	2	2	73795	5962	100	0	1	300	10	7434	724	高级地狱之门	55822	60025	60026	60027	18	100	60	70	80	60004	3	2	1	2	0	转生	8	15	5					
5668	614	2	许褚	无	5502	5502	5502	5502	12	5	1	2	2	74428	4108	100	0	1	300	10	7725	479	高级龙破斩	55823	60004	60005	60006	20	100	135	150	180	60004	3	2	1	3	0	转生|活动	8	15	5					
5669	615	2	张飞	无	5503	5503	5503	5503	12	5	1	2	1	68458	3525	100	0	2	300	10	6527	570	高级冰天雪地	55824	60007	60008	60009	20	100	100	120	140	60004	3	2	1	3	0	活动	8	15	5					
5670	616	2	关羽	无	5504	5504	5504	5504	12	5	1	2	1	70000	4000	100	0	2	300	10	7000	700	高级大地狂啸	55825	60013	60014	60015	16	100	120	120	240	60004	3	2	1	3	0	活动	8	15	5					
5671	617	1	鲁肃	无	5505	5505	5505	5505	9	5	1	2	1	68929	6925	100	0	2	300	10	6533	742	中级地煞拳	55826	60019	60020	0	24	100	240	400	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5672	618	2	马超	无	5506	5506	5506	5506	12	5	1	2	1	69981	6847	100	0	2	300	10	6616	819	高级天罡拳	55827	60016	60017	60018	24	100	135	150	165	60004	3	2	1	3	0	转生	8	15	5					
5673	619	2	夏侯惇	无	5507	5507	5507	5507	12	5	1	2	2	75480	5814	100	0	1	300	10	7582	685	高级炬石	55828	60022	60023	60024	20	100	120	140	160	60004	3	2	1	3	0	转生	8	15	5					
5674	620	1	袁绍	无	5508	5508	5508	5508	9	5	1	2	2	75283	6156	100	0	1	300	10	7594	592	中级地狱之门	55829	60025	60026	0	22	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5675	621	2	张角	无	5509	5509	5509	5509	12	5	1	2	1	73047	7080	100	0	2	300	10	7327	607	高级冻雪冰封	55830	60028	60029	60030	30	100	90	100	110	60004	3	2	1	3	0	转生	8	15	5					
5676	622	1	周泰	无	5510	5510	5510	5510	9	5	1	2	1	69784	7048	100	0	2	300	10	7215	813	中级冰天雪地	55831	60007	60008	0	24	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5677	623	1	大乔	无	5511	5511	5511	5511	10	5	1	2	3	69891	2185	50	0	12	300	10	7315	286	高级漫天花舞	55832	60010	60011	60012	20	100	200	400	400	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5678	624	2	小乔	无	5512	5512	5512	5512	12	5	1	2	3	69624	2211	50	0	12	300	10	7239	253	高级漫天花舞	55833	60010	60011	60012	20	100	200	400	400	60004	3	2	1	3	0	活动	8	15	5					
5679	625	1	董卓	无	5513	5513	5513	5513	9	5	1	2	3	69462	2421	50	0	12	300	10	7108	271	中级大地狂啸	55834	60013	60014	0	22	100	150	150	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5680	626	1	黄盖	无	5514	5514	5514	5514	9	5	1	2	3	70096	2734	50	0	12	300	10	6976	266	中级地煞拳	55835	60019	60020	0	24	100	500	1000	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5681	627	2	黄忠	无	5515	5515	5515	5515	12	5	1	2	3	71146	6450	50	0	12	300	10	7371	748	高级天罡拳	55836	60016	60017	60018	24	100	135	150	165	60004	3	2	1	3	0	合成|转生	8	15	5					
5682	628	1	庞统	无	5516	5516	5516	5516	10	5	1	2	3	70950	6649	50	0	12	300	10	7524	715	高级凤舞翔	55837	60001	60002	60003	20	100	68	78	88	60004	3	2	1	1	0	招募|合成|转生	7	15	5					
5683	629	1	孙尚香	无	5517	5517	5517	5517	10	5	1	2	3	71877	6301	50	0	12	300	10	7518	621	高级凤舞翔	55838	60001	60002	60003	20	100	68	78	88	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5684	630	1	荀彧	无	5518	5518	5518	5518	9	5	1	2	3	73198	6643	50	0	12	300	10	7543	732	中级冻雪冰封	55839	60028	60029	0	26	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5685	631	1	华雄	无	5519	5519	5519	5519	9	5	1	2	2	76209	6022	100	0	1	300	10	7684	703	中级冰天雪地	55840	60007	60008	0	24	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5686	632	1	文丑	无	5520	5520	5520	5520	9	5	1	2	2	77532	6166	100	0	1	300	10	7446	666	中级龙破斩	55841	60004	60005	0	22	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5687	633	1	徐庶	无	5521	5521	5521	5521	9	5	1	2	3	69745	6510	50	0	12	300	10	7426	696	中级地煞拳	55842	60019	60020	0	24	100	240	400	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5688	634	2	颜良	无	5522	5522	5522	5522	9	5	1	2	2	74077	6259	100	0	1	300	10	7707	712	中级天罡拳	55843	60016	60017	0	26	100	135	150	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5689	635	1	贾诩	无	5523	5523	5523	5523	10	5	1	2	3	70950	6654	50	0	12	300	10	7098	742	高级炬石	55844	60022	60023	60024	18	100	100	120	140	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5690	636	1	郭嘉	无	5524	5524	5524	5524	10	5	1	2	3	71877	6747	50	0	12	300	10	6942	706	高级地狱之门	55845	60025	60026	60027	20	100	60	70	80	60004	3	2	1	2	0	招募|合成|转生	7	15	5					
5691	637	1	曹丕	无	5525	5525	5525	5525	9	5	1	2	1	70710	6937	100	0	2	300	10	7327	780	中级地狱之门	55846	60025	60026	0	22	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5692	638	1	关银屏	无	5526	5526	5526	5526	10	5	1	2	1	72033	7137	100	0	2	300	10	7348	685	高级炬石	55847	60022	60023	60024	20	100	100	120	140	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
