编号ID ,最小,最大,物品,几率,最少,最多
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
50079,0,0,0,0,0,0
0,0,0,2,10000,200000,200000
0,0,0,4,10000,1000,1000
50080,0,0,0,0,0,0
0,0,0,2,10000,100000,100000
0,0,0,4,10000,800,800
50081,0,0,0,0,0,0
0,0,0,2,10000,50000,50000
0,0,0,4,10000,600,600
50082,0,0,0,0,0,0
0,0,0,2,10000,30000,30000
0,0,0,4,10000,500,500
50083,0,0,0,0,0,0
0,0,0,2,10000,10000,10000
0,0,0,4,10000,400,400
50084,0,0,0,0,0,0
0,0,0,2,10000,5000,5000
0,0,0,4,10000,300,300
50085,0,0,0,0,0,0
0,0,0,2,10000,3000,3000
0,0,0,4,10000,200,200
50086,0,0,0,0,0,0
0,0,0,2,10000,2000,2000
0,0,0,4,10000,100,100
50087,1,1,0,0,0,0
0,0,0,3,10000,5,5
0,0,0,2,10000,100,100
0,0,0,30006,3250,1,1
0,0,0,30007,2950,1,1
0,0,0,30009,500,1,1
0,0,0,30001,3200,1,1
50088,1,1,0,0,0,0
0,0,0,3,10000,10,10
0,0,0,2,10000,200,200
0,0,0,30006,3250,1,1
0,0,0,30007,2950,1,1
0,0,0,30009,500,1,1
0,0,0,30001,3200,1,1
50089,1,1,0,0,0,0
0,0,0,3,10000,20,20
0,0,0,2,10000,300,300
0,0,0,30006,3250,1,1
0,0,0,30007,2950,1,1
0,0,0,30009,500,1,1
0,0,0,30001,3200,1,1
50090,1,1,0,0,0,0
0,0,0,3,10000,40,40
0,0,0,2,10000,500,500
0,0,0,30006,3250,1,1
0,0,0,30007,2950,1,1
0,0,0,30009,500,1,1
0,0,0,30001,3200,1,1
50091,1,1,0,0,0,0
0,0,0,3,10000,60,60
0,0,0,2,10000,1000,1000
0,0,0,30006,3250,1,1
0,0,0,30007,2950,1,1
0,0,0,30009,500,1,1
0,0,0,30001,3200,1,1
50093,1,1,0,0,0,0
0,0,0,35010,3333,1,1
0,0,0,35028,3333,1,1
0,0,0,35046,3334,1,1
50094,1,1,0,0,0,0
0,0,0,35001,3333,1,1
0,0,0,35019,3333,1,1
0,0,0,35037,3334,1,1
50095,1,1,0,0,0,0
0,0,0,35055,3333,1,1
0,0,0,35064,3333,1,1
0,0,0,35073,3334,1,1
50096,0,0,0,0,0,0
0,0,0,3,10000,1000,1000
0,0,0,2,10000,20000,20000
50097,0,0,0,0,0,0
0,0,0,3,10000,500,500
0,0,0,2,10000,10000,10000
50098,0,0,0,0,0,0
0,0,0,3,10000,300,300
0,0,0,2,10000,5000,5000
50099,0,0,0,0,0,0
0,0,0,4,10000,50,50
50100,0,0,0,0,0,0
0,0,0,4,10000,20,20
52601,0,0,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,28,28
52602,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,28,28
52603,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,28,28
52604,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,29,29
52605,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,29,29
52606,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,29,29
52607,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,30,30
52608,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,30,30
52609,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,30,30
52610,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,31,31
52611,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,31,31
52612,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,31,31
52613,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,32,32
52614,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,32,32
52615,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,32,32
52616,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,34,34
52617,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,34,34
52618,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,34,34
52619,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,35,35
52620,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,35,35
52621,1,2,0,0,0,0
0,0,0,3,10000,50,50
0,0,0,2,10000,35,35
52622,1,2,0,0,0,0
0,0,0,3,10000,55,55
0,0,0,2,10000,37,37
52623,1,2,0,0,0,0
0,0,0,3,10000,55,55
0,0,0,2,10000,37,37
52624,1,2,0,0,0,0
0,0,0,3,10000,55,55
0,0,0,2,10000,37,37
52625,1,2,0,0,0,0
0,0,0,3,10000,70,70
0,0,0,2,10000,38,38
52626,1,2,0,0,0,0
0,0,0,3,10000,70,70
0,0,0,2,10000,38,38
52627,1,2,0,0,0,0
0,0,0,3,10000,70,70
0,0,0,2,10000,38,38
52628,1,2,0,0,0,0
0,0,0,3,10000,70,70
0,0,0,2,10000,40,40
52629,1,2,0,0,0,0
0,0,0,3,10000,72,72
0,0,0,2,10000,40,40
52630,1,2,0,0,0,0
0,0,0,3,10000,72,72
0,0,0,2,10000,40,40
52631,1,2,0,0,0,0
0,0,0,3,10000,72,72
0,0,0,2,10000,42,42
52632,1,2,0,0,0,0
0,0,0,3,10000,75,75
0,0,0,2,10000,42,42
52633,1,2,0,0,0,0
0,0,0,3,10000,75,75
0,0,0,2,10000,42,42
52634,1,2,0,0,0,0
0,0,0,3,10000,75,75
0,0,0,2,10000,42,42
52635,1,2,0,0,0,0
0,0,0,3,10000,75,75
0,0,0,2,10000,44,44
52636,1,2,0,0,0,0
0,0,0,3,10000,85,85
0,0,0,2,10000,44,44
52637,1,2,0,0,0,0
0,0,0,3,10000,85,85
0,0,0,2,10000,44,44
52638,1,2,0,0,0,0
0,0,0,3,10000,85,85
0,0,0,2,10000,44,44
52639,1,2,0,0,0,0
0,0,0,3,10000,85,85
0,0,0,2,10000,45,45
52640,1,2,0,0,0,0
0,0,0,3,10000,90,90
0,0,0,2,10000,45,45
52641,1,2,0,0,0,0
0,0,0,3,10000,90,90
0,0,0,2,10000,45,45
52642,1,2,0,0,0,0
0,0,0,3,10000,90,90
0,0,0,2,10000,45,45
52643,1,2,0,0,0,0
0,0,0,3,10000,90,90
0,0,0,2,10000,48,48
52644,1,2,0,0,0,0
0,0,0,3,10000,96,96
0,0,0,2,10000,48,48
52645,1,2,0,0,0,0
0,0,0,3,10000,96,96
0,0,0,2,10000,48,48
52646,1,2,0,0,0,0
0,0,0,3,10000,96,96
0,0,0,2,10000,48,48
52647,1,2,0,0,0,0
0,0,0,3,10000,96,96
0,0,0,2,10000,50,50
52648,1,2,0,0,0,0
0,0,0,3,10000,98,98
0,0,0,2,10000,50,50
52649,1,2,0,0,0,0
0,0,0,3,10000,98,98
0,0,0,2,10000,50,50
52650,1,2,0,0,0,0
0,0,0,3,10000,98,98
0,0,0,2,10000,50,50
52651,1,2,0,0,0,0
0,0,0,3,10000,100,100
0,0,0,2,10000,52,52
52652,1,2,0,0,0,0
0,0,0,3,10000,100,100
0,0,0,2,10000,52,52
52653,1,2,0,0,0,0
0,0,0,3,10000,100,100
0,0,0,2,10000,52,52
52654,1,2,0,0,0,0
0,0,0,3,10000,100,100
0,0,0,2,10000,52,52
52655,1,2,0,0,0,0
0,0,0,3,10000,105,105
0,0,0,2,10000,54,54
52656,1,2,0,0,0,0
0,0,0,3,10000,105,105
0,0,0,2,10000,54,54
52657,1,2,0,0,0,0
0,0,0,3,10000,105,105
0,0,0,2,10000,54,54
52658,1,2,0,0,0,0
0,0,0,3,10000,105,105
0,0,0,2,10000,54,54
52659,1,2,0,0,0,0
0,0,0,3,10000,114,114
0,0,0,2,10000,56,56
52660,1,2,0,0,0,0
0,0,0,3,10000,114,114
0,0,0,2,10000,56,56
52661,1,2,0,0,0,0
0,0,0,3,10000,114,114
0,0,0,2,10000,56,56
52662,1,2,0,0,0,0
0,0,0,3,10000,114,114
0,0,0,2,10000,56,56
52663,1,2,0,0,0,0
0,0,0,3,10000,120,120
0,0,0,2,10000,59,59
52664,1,2,0,0,0,0
0,0,0,3,10000,120,120
0,0,0,2,10000,59,59
52665,1,2,0,0,0,0
0,0,0,3,10000,120,120
0,0,0,2,10000,59,59
52666,1,2,0,0,0,0
0,0,0,3,10000,120,120
0,0,0,2,10000,59,59
52667,1,2,0,0,0,0
0,0,0,3,10000,125,125
0,0,0,2,10000,62,62
52668,1,2,0,0,0,0
0,0,0,3,10000,125,125
0,0,0,2,10000,62,62
52669,1,2,0,0,0,0
0,0,0,3,10000,125,125
0,0,0,2,10000,62,62
52670,1,2,0,0,0,0
0,0,0,3,10000,125,125
0,0,0,2,10000,62,62
52671,1,2,0,0,0,0
0,0,0,3,10000,132,132
0,0,0,2,10000,65,65
52672,1,2,0,0,0,0
0,0,0,3,10000,132,132
0,0,0,2,10000,65,65
52673,1,2,0,0,0,0
0,0,0,3,10000,132,132
0,0,0,2,10000,65,65
52674,1,2,0,0,0,0
0,0,0,3,10000,132,132
0,0,0,2,10000,65,65
52675,1,2,0,0,0,0
0,0,0,3,10000,135,135
0,0,0,2,10000,68,68
52676,1,2,0,0,0,0
0,0,0,3,10000,135,135
0,0,0,2,10000,68,68
52677,1,2,0,0,0,0
0,0,0,3,10000,135,135
0,0,0,2,10000,68,68
52678,1,2,0,0,0,0
0,0,0,3,10000,135,135
0,0,0,2,10000,68,68
52679,1,2,0,0,0,0
0,0,0,3,10000,140,140
0,0,0,2,10000,71,71
52680,1,2,0,0,0,0
0,0,0,3,10000,140,140
0,0,0,2,10000,71,71
52681,1,2,0,0,0,0
0,0,0,3,10000,140,140
0,0,0,2,10000,71,71
52682,1,2,0,0,0,0
0,0,0,3,10000,140,140
0,0,0,2,10000,71,71
52683,1,2,0,0,0,0
0,0,0,3,10000,150,150
0,0,0,2,10000,74,74
52684,1,2,0,0,0,0
0,0,0,3,10000,150,150
0,0,0,2,10000,74,74
52685,1,2,0,0,0,0
0,0,0,3,10000,150,150
0,0,0,2,10000,74,74
52686,1,2,0,0,0,0
0,0,0,3,10000,150,150
0,0,0,2,10000,74,74
52687,1,2,0,0,0,0
0,0,0,3,10000,155,155
0,0,0,2,10000,78,78
52688,1,2,0,0,0,0
0,0,0,3,10000,155,155
0,0,0,2,10000,78,78
52689,1,2,0,0,0,0
0,0,0,3,10000,155,155
0,0,0,2,10000,78,78
52690,1,2,0,0,0,0
0,0,0,3,10000,155,155
0,0,0,2,10000,78,78
52691,1,2,0,0,0,0
0,0,0,3,10000,156,156
0,0,0,2,10000,81,81
52692,1,2,0,0,0,0
0,0,0,3,10000,156,156
0,0,0,2,10000,81,81
52693,1,2,0,0,0,0
0,0,0,3,10000,156,156
0,0,0,2,10000,81,81
52694,1,2,0,0,0,0
0,0,0,3,10000,156,156
0,0,0,2,10000,81,81
52695,1,2,0,0,0,0
0,0,0,3,10000,170,170
0,0,0,2,10000,85,85
52696,1,2,0,0,0,0
0,0,0,3,10000,170,170
0,0,0,2,10000,85,85
52697,1,2,0,0,0,0
0,0,0,3,10000,170,170
0,0,0,2,10000,85,85
52698,1,2,0,0,0,0
0,0,0,3,10000,170,170
0,0,0,2,10000,85,85
52699,1,2,0,0,0,0
0,0,0,3,10000,173,173
0,0,0,2,10000,89,89
52700,1,2,0,0,0,0
0,0,0,3,10000,173,173
0,0,0,2,10000,89,89
52701,1,2,0,0,0,0
0,0,0,3,10000,173,173
0,0,0,2,10000,89,89
52702,1,2,0,0,0,0
0,0,0,3,10000,173,173
0,0,0,2,10000,89,89
52703,1,2,0,0,0,0
0,0,0,3,10000,174,174
0,0,0,2,10000,89,89
52704,1,2,0,0,0,0
0,0,0,3,10000,174,174
0,0,0,2,10000,89,89
52705,1,2,0,0,0,0
0,0,0,3,10000,174,174
0,0,0,2,10000,89,89
52706,1,2,0,0,0,0
0,0,0,3,10000,174,174
0,0,0,2,10000,89,89
52707,1,2,0,0,0,0
0,0,0,3,10000,175,175
0,0,0,2,10000,93,93
52708,1,2,0,0,0,0
0,0,0,3,10000,175,175
0,0,0,2,10000,93,93
52709,1,2,0,0,0,0
0,0,0,3,10000,175,175
0,0,0,2,10000,93,93
52710,1,2,0,0,0,0
0,0,0,3,10000,175,175
0,0,0,2,10000,93,93
52711,1,2,0,0,0,0
0,0,0,3,10000,185,185
0,0,0,2,10000,93,93
52712,1,2,0,0,0,0
0,0,0,3,10000,185,185
0,0,0,2,10000,93,93
52713,1,2,0,0,0,0
0,0,0,3,10000,185,185
0,0,0,2,10000,93,93
52714,1,2,0,0,0,0
0,0,0,3,10000,185,185
0,0,0,2,10000,93,93
52715,1,2,0,0,0,0
0,0,0,3,10000,190,190
0,0,0,2,10000,93,93
52716,1,2,0,0,0,0
0,0,0,3,10000,190,190
0,0,0,2,10000,93,93
52717,1,2,0,0,0,0
0,0,0,3,10000,190,190
0,0,0,2,10000,93,93
52718,1,2,0,0,0,0
0,0,0,3,10000,190,190
0,0,0,2,10000,93,93
52719,1,2,0,0,0,0
0,0,0,3,10000,192,192
0,0,0,2,10000,93,93
52720,1,2,0,0,0,0
0,0,0,3,10000,192,192
0,0,0,2,10000,93,93
52721,1,2,0,0,0,0
0,0,0,3,10000,192,192
0,0,0,2,10000,93,93
52722,1,2,0,0,0,0
0,0,0,3,10000,192,192
0,0,0,2,10000,93,93
52723,1,2,0,0,0,0
0,0,0,3,10000,200,200
0,0,0,2,10000,96,96
52724,1,2,0,0,0,0
0,0,0,3,10000,200,200
0,0,0,2,10000,96,96
52725,1,2,0,0,0,0
0,0,0,3,10000,200,200
0,0,0,2,10000,96,96
52726,1,2,0,0,0,0
0,0,0,3,10000,200,200
0,0,0,2,10000,96,96
52727,1,2,0,0,0,0
0,0,0,3,10000,205,205
0,0,0,2,10000,96,96
52728,1,2,0,0,0,0
0,0,0,3,10000,205,205
0,0,0,2,10000,96,96
52729,1,2,0,0,0,0
0,0,0,3,10000,205,205
0,0,0,2,10000,96,96
52730,1,2,0,0,0,0
0,0,0,3,10000,205,205
0,0,0,2,10000,96,96
52731,1,2,0,0,0,0
0,0,0,3,10000,216,216
0,0,0,2,10000,97,97
52732,1,2,0,0,0,0
0,0,0,3,10000,216,216
0,0,0,2,10000,97,97
52733,1,2,0,0,0,0
0,0,0,3,10000,216,216
0,0,0,2,10000,97,97
52734,1,2,0,0,0,0
0,0,0,3,10000,216,216
0,0,0,2,10000,97,97
52735,1,2,0,0,0,0
0,0,0,3,10000,220,220
0,0,0,2,10000,101,101
52736,1,2,0,0,0,0
0,0,0,3,10000,220,220
0,0,0,2,10000,101,101
52737,1,2,0,0,0,0
0,0,0,3,10000,220,220
0,0,0,2,10000,101,101
52738,1,2,0,0,0,0
0,0,0,3,10000,220,220
0,0,0,2,10000,101,101
52739,1,2,0,0,0,0
0,0,0,3,10000,225,225
0,0,0,2,10000,107,107
52740,1,2,0,0,0,0
0,0,0,3,10000,225,225
0,0,0,2,10000,107,107
52741,1,2,0,0,0,0
0,0,0,3,10000,225,225
0,0,0,2,10000,107,107
52742,1,2,0,0,0,0
0,0,0,3,10000,225,225
0,0,0,2,10000,107,107
52743,1,2,0,0,0,0
0,0,0,3,10000,234,234
0,0,0,2,10000,107,107
52744,1,2,0,0,0,0
0,0,0,3,10000,234,234
0,0,0,2,10000,107,107
52745,1,2,0,0,0,0
0,0,0,3,10000,234,234
0,0,0,2,10000,107,107
52746,1,2,0,0,0,0
0,0,0,3,10000,234,234
0,0,0,2,10000,107,107
52747,1,2,0,0,0,0
0,0,0,3,10000,235,235
0,0,0,2,10000,107,107
52748,1,2,0,0,0,0
0,0,0,3,10000,235,235
0,0,0,2,10000,107,107
52749,1,2,0,0,0,0
0,0,0,3,10000,235,235
0,0,0,2,10000,107,107
52750,1,2,0,0,0,0
0,0,0,3,10000,235,235
0,0,0,2,10000,107,107
52751,1,2,0,0,0,0
0,0,0,3,10000,240,240
0,0,0,2,10000,112,112
52752,1,2,0,0,0,0
0,0,0,3,10000,240,240
0,0,0,2,10000,112,112
52753,1,2,0,0,0,0
0,0,0,3,10000,240,240
0,0,0,2,10000,112,112
52754,1,2,0,0,0,0
0,0,0,3,10000,240,240
0,0,0,2,10000,112,112
52755,1,2,0,0,0,0
0,0,0,3,10000,248,248
0,0,0,2,10000,112,112
52756,1,2,0,0,0,0
0,0,0,3,10000,248,248
0,0,0,2,10000,112,112
52757,1,2,0,0,0,0
0,0,0,3,10000,248,248
0,0,0,2,10000,112,112
52758,1,2,0,0,0,0
0,0,0,3,10000,248,248
0,0,0,2,10000,112,112
52759,1,2,0,0,0,0
0,0,0,3,10000,250,250
0,0,0,2,10000,112,112
52760,1,2,0,0,0,0
0,0,0,3,10000,250,250
0,0,0,2,10000,112,112
52761,1,2,0,0,0,0
0,0,0,3,10000,250,250
0,0,0,2,10000,112,112
52762,1,2,0,0,0,0
0,0,0,3,10000,250,250
0,0,0,2,10000,112,112
52763,1,2,0,0,0,0
0,0,0,3,10000,252,252
0,0,0,2,10000,112,112
52764,1,2,0,0,0,0
0,0,0,3,10000,252,252
0,0,0,2,10000,112,112
52765,1,2,0,0,0,0
0,0,0,3,10000,252,252
0,0,0,2,10000,112,112
52766,1,2,0,0,0,0
0,0,0,3,10000,252,252
0,0,0,2,10000,112,112
52767,1,2,0,0,0,0
0,0,0,3,10000,255,255
0,0,0,2,10000,112,112
52768,1,2,0,0,0,0
0,0,0,3,10000,255,255
0,0,0,2,10000,112,112
52769,1,2,0,0,0,0
0,0,0,3,10000,255,255
0,0,0,2,10000,112,112
52770,1,2,0,0,0,0
0,0,0,3,10000,255,255
0,0,0,2,10000,112,112
52771,1,2,0,0,0,0
0,0,0,3,10000,270,270
0,0,0,2,10000,117,117
52772,1,2,0,0,0,0
0,0,0,3,10000,270,270
0,0,0,2,10000,117,117
52773,1,2,0,0,0,0
0,0,0,3,10000,270,270
0,0,0,2,10000,117,117
52774,1,2,0,0,0,0
0,0,0,3,10000,270,270
0,0,0,2,10000,117,117
52775,1,2,0,0,0,0
0,0,0,3,10000,270,270
0,0,0,2,10000,117,117
52776,1,2,0,0,0,0
0,0,0,3,10000,275,275
0,0,0,2,10000,117,117
52777,1,2,0,0,0,0
0,0,0,3,10000,275,275
0,0,0,2,10000,117,117
52778,1,2,0,0,0,0
0,0,0,3,10000,275,275
0,0,0,2,10000,117,117
52779,1,2,0,0,0,0
0,0,0,3,10000,275,275
0,0,0,2,10000,117,117
52780,1,2,0,0,0,0
0,0,0,3,10000,275,275
0,0,0,2,10000,117,117
52781,1,2,0,0,0,0
0,0,0,3,10000,276,276
0,0,0,2,10000,128,128
52782,1,2,0,0,0,0
0,0,0,3,10000,276,276
0,0,0,2,10000,128,128
52783,1,2,0,0,0,0
0,0,0,3,10000,276,276
0,0,0,2,10000,128,128
52784,1,2,0,0,0,0
0,0,0,3,10000,276,276
0,0,0,2,10000,128,128
52785,1,2,0,0,0,0
0,0,0,3,10000,285,285
0,0,0,2,10000,128,128
52786,1,2,0,0,0,0
0,0,0,3,10000,285,285
0,0,0,2,10000,128,128
52787,1,2,0,0,0,0
0,0,0,3,10000,285,285
0,0,0,2,10000,128,128
52788,1,2,0,0,0,0
0,0,0,3,10000,285,285
0,0,0,2,10000,128,128
52789,1,2,0,0,0,0
0,0,0,3,10000,285,285
0,0,0,2,10000,128,128
52790,1,2,0,0,0,0
0,0,0,3,10000,290,290
0,0,0,2,10000,128,128
52791,1,2,0,0,0,0
0,0,0,3,10000,290,290
0,0,0,2,10000,132,132
52792,1,2,0,0,0,0
0,0,0,3,10000,290,290
0,0,0,2,10000,132,132
52793,1,2,0,0,0,0
0,0,0,3,10000,290,290
0,0,0,2,10000,132,132
52794,1,2,0,0,0,0
0,0,0,3,10000,290,290
0,0,0,2,10000,132,132
52795,1,2,0,0,0,0
0,0,0,3,10000,294,294
0,0,0,2,10000,132,132
52796,1,2,0,0,0,0
0,0,0,3,10000,294,294
0,0,0,2,10000,132,132
52797,1,2,0,0,0,0
0,0,0,3,10000,294,294
0,0,0,2,10000,132,132
52798,1,2,0,0,0,0
0,0,0,3,10000,294,294
0,0,0,2,10000,132,132
52799,1,2,0,0,0,0
0,0,0,3,10000,300,300
0,0,0,2,10000,132,132
52800,1,2,0,0,0,0
0,0,0,3,10000,300,300
0,0,0,2,10000,132,132
52801,1,2,0,0,0,0
0,0,0,3,10000,300,300
0,0,0,2,10000,132,132
52802,1,2,0,0,0,0
0,0,0,3,10000,300,300
0,0,0,2,10000,132,132
52803,1,2,0,0,0,0
0,0,0,3,10000,300,300
0,0,0,2,10000,132,132
52804,1,2,0,0,0,0
0,0,0,3,10000,305,305
0,0,0,2,10000,132,132
52805,1,2,0,0,0,0
0,0,0,3,10000,305,305
0,0,0,2,10000,132,132
52806,1,2,0,0,0,0
0,0,0,3,10000,305,305
0,0,0,2,10000,132,132
52807,1,2,0,0,0,0
0,0,0,3,10000,305,305
0,0,0,2,10000,132,132
52808,1,2,0,0,0,0
0,0,0,3,10000,305,305
0,0,0,2,10000,132,132
52809,1,2,0,0,0,0
0,0,0,3,10000,312,312
0,0,0,2,10000,132,132
52810,1,2,0,0,0,0
0,0,0,3,10000,312,312
0,0,0,2,10000,132,132
52811,1,2,0,0,0,0
0,0,0,3,10000,312,312
0,0,0,2,10000,139,139
52812,1,2,0,0,0,0
0,0,0,3,10000,312,312
0,0,0,2,10000,139,139
52813,1,2,0,0,0,0
0,0,0,3,10000,320,320
0,0,0,2,10000,139,139
52814,1,2,0,0,0,0
0,0,0,3,10000,320,320
0,0,0,2,10000,139,139
52815,1,2,0,0,0,0
0,0,0,3,10000,320,320
0,0,0,2,10000,139,139
52816,1,2,0,0,0,0
0,0,0,3,10000,320,320
0,0,0,2,10000,139,139
52817,1,2,0,0,0,0
0,0,0,3,10000,320,320
0,0,0,2,10000,139,139
52818,1,2,0,0,0,0
0,0,0,3,10000,323,323
0,0,0,2,10000,139,139
52819,1,2,0,0,0,0
0,0,0,3,10000,323,323
0,0,0,2,10000,139,139
52820,1,2,0,0,0,0
0,0,0,3,10000,323,323
0,0,0,2,10000,139,139
52821,1,2,0,0,0,0
0,0,0,3,10000,323,323
0,0,0,2,10000,139,139
52822,1,2,0,0,0,0
0,0,0,3,10000,325,325
0,0,0,2,10000,139,139
52823,1,2,0,0,0,0
0,0,0,3,10000,325,325
0,0,0,2,10000,139,139
52824,1,2,0,0,0,0
0,0,0,3,10000,325,325
0,0,0,2,10000,139,139
52825,1,2,0,0,0,0
0,0,0,3,10000,325,325
0,0,0,2,10000,139,139
52826,1,2,0,0,0,0
0,0,0,3,10000,325,325
0,0,0,2,10000,139,139
52827,1,2,0,0,0,0
0,0,0,3,10000,335,335
0,0,0,2,10000,139,139
52828,1,2,0,0,0,0
0,0,0,3,10000,335,335
0,0,0,2,10000,139,139
52829,1,2,0,0,0,0
0,0,0,3,10000,335,335
0,0,0,2,10000,139,139
52830,1,2,0,0,0,0
0,0,0,3,10000,335,335
0,0,0,2,10000,139,139
52831,1,2,0,0,0,0
0,0,0,3,10000,335,335
0,0,0,2,10000,145,145
52832,1,2,0,0,0,0
0,0,0,3,10000,336,336
0,0,0,2,10000,145,145
52833,1,2,0,0,0,0
0,0,0,3,10000,336,336
0,0,0,2,10000,145,145
52834,1,2,0,0,0,0
0,0,0,3,10000,336,336
0,0,0,2,10000,145,145
52835,1,2,0,0,0,0
0,0,0,3,10000,336,336
0,0,0,2,10000,145,145
52836,1,2,0,0,0,0
0,0,0,3,10000,336,336
0,0,0,2,10000,152,152
52837,1,2,0,0,0,0
0,0,0,3,10000,340,340
0,0,0,2,10000,152,152
52838,1,2,0,0,0,0
0,0,0,3,10000,340,340
0,0,0,2,10000,152,152
52839,1,2,0,0,0,0
0,0,0,3,10000,340,340
0,0,0,2,10000,152,152
52840,1,2,0,0,0,0
0,0,0,3,10000,340,340
0,0,0,2,10000,152,152
52841,1,2,0,0,0,0
0,0,0,3,10000,340,340
0,0,0,2,10000,152,152
52842,1,2,0,0,0,0
0,0,0,3,10000,350,350
0,0,0,2,10000,152,152
52843,1,2,0,0,0,0
0,0,0,3,10000,350,350
0,0,0,2,10000,152,152
52844,1,2,0,0,0,0
0,0,0,3,10000,350,350
0,0,0,2,10000,152,152
52845,1,2,0,0,0,0
0,0,0,3,10000,350,350
0,0,0,2,10000,152,152
52846,1,2,0,0,0,0
0,0,0,3,10000,350,350
0,0,0,2,10000,152,152
52847,1,2,0,0,0,0
0,0,0,3,10000,354,354
0,0,0,2,10000,152,152
52848,1,2,0,0,0,0
0,0,0,3,10000,354,354
0,0,0,2,10000,152,152
52849,1,2,0,0,0,0
0,0,0,3,10000,354,354
0,0,0,2,10000,152,152
52850,1,2,0,0,0,0
0,0,0,3,10000,354,354
0,0,0,2,10000,152,152
52851,1,2,0,0,0,0
0,0,0,3,10000,354,354
0,0,0,2,10000,152,152
52852,1,2,0,0,0,0
0,0,0,3,10000,355,355
0,0,0,2,10000,152,152
52853,1,2,0,0,0,0
0,0,0,3,10000,355,355
0,0,0,2,10000,152,152
52854,1,2,0,0,0,0
0,0,0,3,10000,355,355
0,0,0,2,10000,152,152
52855,1,2,0,0,0,0
0,0,0,3,10000,355,355
0,0,0,2,10000,152,152
52856,1,2,0,0,0,0
0,0,0,3,10000,355,355
0,0,0,2,10000,153,153
52857,1,2,0,0,0,0
0,0,0,3,10000,370,370
0,0,0,2,10000,153,153
52858,1,2,0,0,0,0
0,0,0,3,10000,370,370
0,0,0,2,10000,153,153
52859,1,2,0,0,0,0
0,0,0,3,10000,370,370
0,0,0,2,10000,153,153
52860,1,2,0,0,0,0
0,0,0,3,10000,370,370
0,0,0,2,10000,153,153
52861,1,2,0,0,0,0
0,0,0,3,10000,370,370
0,0,0,2,10000,161,161
52862,1,2,0,0,0,0
0,0,0,3,10000,372,372
0,0,0,2,10000,161,161
52863,1,2,0,0,0,0
0,0,0,3,10000,372,372
0,0,0,2,10000,161,161
52864,1,2,0,0,0,0
0,0,0,3,10000,372,372
0,0,0,2,10000,161,161
52865,1,2,0,0,0,0
0,0,0,3,10000,372,372
0,0,0,2,10000,161,161
52866,1,2,0,0,0,0
0,0,0,3,10000,372,372
0,0,0,2,10000,169,169
52867,1,2,0,0,0,0
0,0,0,3,10000,375,375
0,0,0,2,10000,169,169
52868,1,2,0,0,0,0
0,0,0,3,10000,375,375
0,0,0,2,10000,169,169
52869,1,2,0,0,0,0
0,0,0,3,10000,375,375
0,0,0,2,10000,169,169
52870,1,2,0,0,0,0
0,0,0,3,10000,375,375
0,0,0,2,10000,169,169
52871,1,2,0,0,0,0
0,0,0,3,10000,375,375
0,0,0,2,10000,177,177
52872,1,2,0,0,0,0
0,0,0,3,10000,385,385
0,0,0,2,10000,177,177
52873,1,2,0,0,0,0
0,0,0,3,10000,385,385
0,0,0,2,10000,177,177
52874,1,2,0,0,0,0
0,0,0,3,10000,385,385
0,0,0,2,10000,177,177
52875,1,2,0,0,0,0
0,0,0,3,10000,385,385
0,0,0,2,10000,177,177
52876,1,2,0,0,0,0
0,0,0,3,10000,385,385
0,0,0,2,10000,186,186
52877,1,2,0,0,0,0
0,0,0,3,10000,390,390
0,0,0,2,10000,186,186
52878,1,2,0,0,0,0
0,0,0,3,10000,390,390
0,0,0,2,10000,186,186
52879,1,2,0,0,0,0
0,0,0,3,10000,390,390
0,0,0,2,10000,186,186
